id	version	postal_code	street	state	last_updated	date_created	country	city
5301	0	13203	1636 JAMES ST	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	SYRACUSE
5302	0	13224	3049 E GENESEE ST	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	SYRACUSE
5303	0	13159	PO BOX 628	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	TULLY
5304	0	13159	PO BOX 628	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	TULLY
5305	0	13159	PO BOX 628	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	TULLY
5306	0	14424	143 N PEARL ST	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	CANANDAIGUA
5307	0	14424	90 W GIBSON ST	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	CANANDAIGUA
5308	0	14424	435 EAST ST	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	CANANDAIGUA
5309	0	14424	96 W GIBSON ST	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	CANANDAIGUA
5310	0	14424	215 GRANGER ST	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	CANANDAIGUA
5311	0	14424	16 E GIBSON ST	NY	2010-04-29 11:46:58	2010-04-29 11:46:58	USA	CANANDAIGUA
5312	0	14424	400 FORT HILL AVE-BLDG 34	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	CANANDAIGUA
5313	0	14425	PO BOX 25099	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	FARMINGTON
5314	0	14443	PO BOX 98	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	EAST BLOOMFIELD
5315	0	14469	PO BOX 250	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	BLOOMFIELD
5316	0	14469	PO BOX 250	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	BLOOMFIELD
5317	0	14469	PO BOX 220	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	BLOOMFIELD
5318	0	14456	649 S EXCHANGE ST	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	GENEVA
5319	0	14456	30 WEST ST	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	GENEVA
5320	0	14456	400 W NORTH ST	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	GENEVA
5321	0	14456	101 CARTER RD	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	GENEVA
5322	0	14456	101 CARTER RD	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	GENEVA
5323	0	14456	17 ELMWOOD AVE	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	GENEVA
5324	0	14456	90 PULTENEY ST	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	GENEVA
5325	0	14456	3550 NINE RD	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	GENEVA
5326	0	14456	90 LEWIS ST	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	GENEVA
5327	0	14544	4100 BALDWIN RD	NY	2010-04-29 11:46:59	2010-04-29 11:46:59	USA	RUSHVILLE
5328	0	14544	4100 BALDWIN RD	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	RUSHVILLE
5329	0	14461	PO BOX 217	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	GORHAM
5330	0	14544	4100 BALDWIN RD	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	RUSHVILLE
5331	0	14544	149 RT 245	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	RUSHVILLE
5332	0	14548	1506 RT 21	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	SHORTSVILLE
5333	0	14548	1506 RT 21	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	SHORTSVILLE
5334	0	14548	1506 RT 21	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	SHORTSVILLE
5335	0	14548	1506 RT 21	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	SHORTSVILLE
5336	0	14512	136 N MAIN ST	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	NAPLES
5337	0	14512	136 N MAIN ST	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	NAPLES
5338	0	14512	2 ACADEMY ST	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	NAPLES
5339	0	14432	1490 RT 488	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	CLIFTON SPRINGS
5340	0	14432	1500 RT 488	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	CLIFTON SPRINGS
5341	0	14432	1550 RT 488	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	CLIFTON SPRINGS
5342	0	14432	1510 RT 488	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	CLIFTON SPRINGS
5343	0	14432	1554 RT 488	NY	2010-04-29 11:47:00	2010-04-29 11:47:00	USA	CLIFTON SPRINGS
5344	0	14471	PO BOX 170	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	HONEOYE
5345	0	14471	PO BOX 170	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	HONEOYE
5346	0	14471	PO BOX 170	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	HONEOYE
5347	0	14564	953 HIGH ST	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	VICTOR
5348	0	14564	953 HIGH ST	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	VICTOR
5349	0	14564	953 HIGH ST	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	VICTOR
5350	0	14564	953 HIGH ST	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	VICTOR
5351	0	14564	953 HIGH ST	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	VICTOR
5352	0	14564	953 HIGH ST	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	VICTOR
5353	0	10992	52 W MAIN ST	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	WASHINGTONVILLE
5354	0	12553	1160 LTTLE BRITAIN RD	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	NEW WINDSOR
5355	0	10992	10 TOLEMAN RD	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	WASHINGTONVILLE
5356	0	10992	54 W MAIN ST	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	WASHINGTONVILLE
5357	0	10992	38 W MAIN ST	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	WASHINGTONVILLE
5358	0	10992	205 RT 208	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	WASHINGTONVILLE
5359	0	12553	1145 LIT BRITN RD-STE 100	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	NEW WINDSOR
5360	0	12553	1145 LTTL BRITN RD-STE 200	NY	2010-04-29 11:47:01	2010-04-29 11:47:01	USA	NEW WINDSOR
5361	0	10918	64 HAMBLETONIAN AVE	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CHESTER
5362	0	10918	64 HAMBLETONIAN AVE	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CHESTER
5363	0	10918	2 HERBERT DR	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CHESTER
5364	0	12520	24 IDLEWILD AVE	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CORNWALL ON HUDSON
5365	0	12518	76 WILLOW AVE	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CORNWALL
5366	0	12520	234 HUDSON ST	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CORNWALL ON HUDSON
5367	0	12553	10 DRAGON DR	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	NEW WINDSOR
5368	0	12518	LEE RD	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CORNWALL
5369	0	12518	122 MAIN ST	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CORNWALL
5370	0	12520	336 HUDSON ST	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CORNWALL ON HUDSON
5371	0	12520	78 ACADEMY AVE	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CORNWALL ON HUDSON
5372	0	12520	314 MOUNTAIN RD	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	CORNWALL ON HUDSON
5373	0	12566	PO BOX 700	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	PINE BUSH
5374	0	12566	PO BOX 730	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	PINE BUSH
5375	0	12566	PO BOX 780	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	PINE BUSH
5376	0	12566	PO BOX 670	NY	2010-04-29 11:47:02	2010-04-29 11:47:02	USA	PINE BUSH
5377	0	10919	PO BOX 43	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	CIRCLEVILLE
5378	0	10919	PO BOX 143	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	CIRCLEVILLE
5379	0	10919	PO BOX 148	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	CIRCLEVILLE
5380	0	12566	PO BOX 899	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	PINE BUSH
5381	0	12566	211 FLEURY RD	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	PINE BUSH
5382	0	10924	227 MAIN ST	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	GOSHEN
5383	0	10924	222 SCOTCHTOWN AVE	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	GOSHEN
5384	0	10924	118 SCOTCHTOWN AVE	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	GOSHEN
5385	0	10924	41 LINCOLN AVE	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	GOSHEN
5386	0	10924	13 MCNALLY ST	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	GOSHEN
5387	0	10924	80 FLETCHER ST	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	GOSHEN
5388	0	10924	77 MURRAY AVE	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	GOSHEN
5389	0	10924	43 RT 17A	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	GOSHEN
5390	0	10958	PO BOX 158	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	NEW HAMPTON
5391	0	10924	PO BOX 2020	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	GOSHEN
5392	0	10928	PO BOX 287	NY	2010-04-29 11:47:03	2010-04-29 11:47:03	USA	HIGHLAND FALLS
5393	0	10928	PO BOX 287	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	HIGHLAND FALLS
5394	0	10928	PO BOX 287	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	HIGHLAND FALLS
5395	0	10928	PO BOX 287	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	HIGHLAND FALLS
5396	0	10928	PO BOX 287	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	HIGHLAND FALLS
5397	0	10928	7 COZZENS AVE	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	HIGHLAND FALLS
5398	0	10940	223 WISNER AVE EXT	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5399	0	10940	50 ROOSEVELT AVE	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5400	0	10940	435 E MAIN ST EXT	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5401	0	10940	53 BEDFORD AVE	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5402	0	10940	24 GARDNER AVE EXT	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5403	0	10940	112 GRAND AVE	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5404	0	10940	555 COUNTY RT 78	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5405	0	10940	491 COUNTY RT 78	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5406	0	10940	113 COTTAGE ST	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5407	0	10940	205 WAWAYANDA AVE	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5408	0	10940	70 HIGHLAND AVE	NY	2010-04-29 11:47:04	2010-04-29 11:47:04	USA	MIDDLETOWN
5409	0	10940	393 COUNTRY RD 78	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	MIDDLETOWN
5410	0	10940	28 INGRASSIA RD	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	MIDDLETOWN
5411	0	10940	33 ALBERT ST	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	MIDDLETOWN
5412	0	10973	PO BOX 217	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	SLATE HILL
5413	0	10973	PO BOX 217-RT 6	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	SLATE HILL
5414	0	10973	PO BOX 217	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	SLATE HILL
5415	0	10973	PO BOX 217	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	SLATE HILL
5416	0	10963	2525 MT HOPE RD	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	OTISVILLE
5417	0	10973	PO BOX 217	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	SLATE HILL
5418	0	10917	278 RT 32-EDUC CTR	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	CENTRAL VALLEY
5419	0	10950	156 PINE TREE RD	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	MONROE
5420	0	10917	45 RT 32	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	CENTRAL VALLEY
5421	0	10950	212 N MAIN ST	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	MONROE
5422	0	10917	21 SMITH CLOVE RD	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	CENTRAL VALLEY
5423	0	10917	155 DUNDERBERG RD	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	CENTRAL VALLEY
5424	0	10917	199 DUNDERBERG RD	NY	2010-04-29 11:47:05	2010-04-29 11:47:05	USA	CENTRAL VALLEY
5425	0	10926	159 HARRIMN HGHTS RD	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	HARRIMAN
5426	0	10950	26 STILL RD	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONROE
5427	0	10930	21 BETHANY DR	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	HIGHLAND MILLS
5428	0	10950	2 TZFAS RD-#201	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONROE
5429	0	10950	PO BOX 255	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONROE
5430	0	10950	25 LARKIN DR	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONROE
5431	0	10950	21 STILL RD	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONROE
5432	0	10950	48 BAKERTOWN RD-STE 401	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONROE
5433	0	10950	PO BOX 398	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONROE
5434	0	10950	PO BOX 477	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONROE
5435	0	10949	PO BOX 477	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONROE
5436	0	12549	944 STATE RT 17K	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONTGOMERY
5437	0	12550	286 RT 17K	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	NEWBURGH
5438	0	12549	141 UNION ST	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONTGOMERY
5439	0	12586	75 ORCHARD ST	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	WALDEN
5440	0	12549	1175 STATE RT 17K	NY	2010-04-29 11:47:06	2010-04-29 11:47:06	USA	MONTGOMERY
5441	0	12543	120 BROADWAY	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	MAYBROOK
5442	0	12549	1189 STATE RT 17K	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	MONTGOMERY
5443	0	12549	946 STATE RT 17K	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	MONTGOMERY
5444	0	12586	180 ULSTER AVE	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	WALDEN
5445	0	12586	PO BOX 398	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	WALDEN
5446	0	10941	1790 RT 211 E	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	MIDDLETOWN
5447	0	12550	124 GRAND ST	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	NEWBURGH
5448	0	12550	5144 RT 9W	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	NEWBURGH
5449	0	12550	191 WASHINGTON ST	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	NEWBURGH
5450	0	12553	405 UNION AVE	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	NEW WINDSOR
5451	0	12550	364 FOSTERTOWN RD	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	NEWBURGH
5452	0	12550	6 PLATTEKILL TPKE	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	NEWBURGH
5453	0	12550	300 GIDNEY AVE	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	NEWBURGH
5454	0	12550	137 MONTGOMERY ST	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	NEWBURGH
5455	0	12553	175 QUASSAICK AVE	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	NEW WINDSOR
5456	0	12553	400 OLD FORGE HILL RD	NY	2010-04-29 11:47:07	2010-04-29 11:47:07	USA	NEW WINDSOR
5457	0	12550	247 RENWICK ST	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEWBURGH
5458	0	12550	301 ROBINSON AVE	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEWBURGH
5459	0	12550	33-63 MONUMENT ST	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEWBURGH
5460	0	12550	201 FULLERTON AVE	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEWBURGH
5461	0	12553	525 UNION AVE	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEW WINDSOR
5462	0	12550	124 MEADOW HILL RD	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEWBURGH
5463	0	12550	39 WEST ST	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEWBURGH
5464	0	12550	50 GIDNEY AVE	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEWBURGH
5465	0	12550	120 SOUTH ST	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEWBURGH
5466	0	12553	148 WINDSOR HWY	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEW WINDSOR
5467	0	12550	24 S ROBINSON AVE	NY	2010-04-29 11:47:08	2010-04-29 11:47:08	USA	NEWBURGH
5468	0	12550	241 LIBERTY ST	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	NEWBURGH
5469	0	12553	PO BOX 4064	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	NEW WINDSOR
5470	0	12771	PO BOX 1104	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	PORT JERVIS
5471	0	12771	10 RT 209	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	PORT JERVIS
5472	0	12729	929 RT 209	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	CUDDEBACKVILLE
5473	0	12771	118 E MAIN ST	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	PORT JERVIS
5474	0	12771	10 RT 209	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	PORT JERVIS
5475	0	12771	PO BOX 22	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	PORT JERVIS
5476	0	12729	140 GALLEY HILL RD	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	CUDDEBACKVILLE
5477	0	10987	BOX 2002	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	TUXEDO PARK
5478	0	10987	BOX 2002	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	TUXEDO PARK
5479	0	10987	BOX 2002	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	TUXEDO PARK
5480	0	10987	MOUNTAIN FARM RD	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	TUXEDO PARK
5481	0	10990	PO BOX 595	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	WARWICK
5482	0	10990	PO BOX 595	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	WARWICK
5483	0	10990	PO BOX 595	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	WARWICK
5484	0	10990	PO BOX 595	NY	2010-04-29 11:47:09	2010-04-29 11:47:09	USA	WARWICK
5485	0	10990	PO BOX 595	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	WARWICK
5486	0	10990	PO BOX 595	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	WARWICK
5487	0	10990	PO BOX 595	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	WARWICK
5488	0	10990	75 SANFORDVILLE RD	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	WARWICK
5489	0	10918	359 GIBSON HILL RD	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	CHESTER
5490	0	10990	PO BOX 474	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	WARWICK
5491	0	10990	900 KINGS HWY	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	WARWICK
5492	0	10925	PO BOX 8	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	GREENWOOD LAKE
5493	0	10950	1247 LAKES RD	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	MONROE
5494	0	10925	PO BOX 8	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	GREENWOOD LAKE
5495	0	10921	PO BOX 757	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	FLORIDA
5496	0	10921	PO BOX 757	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	FLORIDA
5497	0	10921	PO BOX 757	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	FLORIDA
5498	0	14411	324 EAST AVE	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	ALBION
5499	0	14411	324 EAST AVE	NY	2010-04-29 11:47:10	2010-04-29 11:47:10	USA	ALBION
5500	0	14411	302 EAST AVE	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	ALBION
5501	0	14411	254 EAST AVE	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	ALBION
5502	0	14411	3595 STATE SCHOOL RD	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	ALBION
5503	0	14411	35-31 GAINES BASIN RD	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	ALBION
5504	0	14476	PO BOX 777	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	KENDALL
5505	0	14476	PO BOX 777	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	KENDALL
5506	0	14476	PO BOX 777	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	KENDALL
5507	0	14470	3800 N MAIN ST	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	HOLLEY
5508	0	14470	3800 N MAIN ST	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	HOLLEY
5509	0	14470	3800 N MAIN ST	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	HOLLEY
5510	0	14470	16858 RIDGE RD	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	HOLLEY
5511	0	14103	1 MUSTANG DR	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	MEDINA
5512	0	14103	335 W OAK ORCHARD ST	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	MEDINA
5513	0	14103	1016 GWINN ST	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	MEDINA
5514	0	14103	2 MUSTANG DR	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	MEDINA
5515	0	14103	181 BATES RD	NY	2010-04-29 11:47:11	2010-04-29 11:47:11	USA	MEDINA
5516	0	14103	PO BOX 349	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	MEDINA
5517	0	14098	PO BOX 540	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	LYNDONVILLE
5518	0	14098	PO BOX 540	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	LYNDONVILLE
5519	0	14098	PO BOX 540	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	LYNDONVILLE
5520	0	13131	PO BOX 97	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	PARISH
5521	0	13302	52 PULASKI ST	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	ALTMAR
5522	0	13131	25 UNION ST	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	PARISH
5523	0	13131	PO BOX 529	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	PARISH
5524	0	13131	PO BOX 970	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	PARISH
5525	0	13069	167 S 4TH ST	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	FULTON
5526	0	13069	716 ACADEMY ST	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	FULTON
5527	0	13069	6 WILLIAM GILLARD DR	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	FULTON
5528	0	13069	129 CURTIS ST	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	FULTON
5529	0	13069	400 W 7TH ST N	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	FULTON
5530	0	13069	59 BAKEMAN AVE	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	FULTON
5531	0	13069	2592 STATE RT 3	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	FULTON
5532	0	13074	PO BOX 66	NY	2010-04-29 11:47:12	2010-04-29 11:47:12	USA	HANNIBAL
5533	0	13074	PO BOX 66	NY	2010-04-29 11:47:13	2010-04-29 11:47:13	USA	HANNIBAL
5534	0	13074	PO BOX 66	NY	2010-04-29 11:47:13	2010-04-29 11:47:13	USA	HANNIBAL
5535	0	13074	PO BOX 66	NY	2010-04-29 11:47:13	2010-04-29 11:47:13	USA	HANNIBAL
5536	0	13069	785 COUNTY RT 3	NY	2010-04-29 11:47:13	2010-04-29 11:47:13	USA	FULTON
5537	0	13036	642 S MAIN ST	NY	2010-04-29 11:47:13	2010-04-29 11:47:13	USA	CENTRAL SQUARE
5538	0	13044	1683 STATE RT 49	NY	2010-04-29 11:47:13	2010-04-29 11:47:13	USA	CONSTANTIA
5539	0	13029	RT 11	NY	2010-04-29 11:47:13	2010-04-29 11:47:13	USA	BREWERTON
